,ret,trgt,bin,side
2017-11-03 11:35:00.000,,0.011891693856580107,0,
2017-11-04 00:40:00.000,,0.030629009115503727,0,
2017-11-04 16:45:00.000,,0.027151217054949734,0,
2017-11-05 13:25:00.000,,0.029109881749684093,0,
2017-11-06 05:30:00.000,,0.033766405541120696,0,
2017-11-06 19:35:00.000,,0.05126303518419181,0,
2017-11-07 10:15:00.000,,0.048077535216007286,0,
2017-11-08 02:55:00.000,,0.04595908626377624,0,
2017-11-08 15:40:00.000,,0.04415932914124481,0,
2017-11-08 19:10:00.000,,0.04185567626399698,0,
2017-11-09 02:00:00.000,,0.03971669715954794,0,
2017-11-09 12:00:00.000,,0.04072486501506388,0,
2017-11-10 04:55:00.000,,0.0394173222926689,0,
2017-11-10 12:35:00.000,,0.04028529712671418,0,
2017-11-10 18:40:00.000,-0.04105205314139837,0.04558615429645166,0,1.0
2017-11-11 01:35:00.000,-0.11565022901035393,0.045424443896548025,0,1.0
2017-11-11 13:35:00.000,,0.047339653112699165,0,
2017-11-11 20:25:00.000,-0.003199072862776986,0.04627092855059881,0,1.0
2017-11-12 04:00:00.000,0.042889458755484,0.05228499759144107,0,1.0
2017-11-12 07:15:00.000,0.06177786139345498,0.057240243794013726,1,1.0
2017-11-12 10:50:00.000,,0.056322464828104504,0,
2017-11-12 20:00:00.000,,0.054411840296861955,0,
2017-11-13 05:25:00.000,,0.05564068282070246,0,
2017-11-13 14:15:00.000,,0.05479824372757215,0,
2017-11-14 02:45:00.000,,0.05961561675256494,0,
2017-11-15 00:50:00.000,,0.06023636761212545,0,
2017-11-15 14:15:00.000,,0.06205091888225825,0,
2017-11-16 05:30:00.000,,0.06282962176411525,0,
2017-11-16 14:50:00.000,,0.062047452441041866,0,
2017-11-16 22:40:00.000,,0.06374367962660073,0,
2017-11-17 05:05:00.000,0.013437377991866173,0.065704820260904,0,-1.0
2017-11-17 10:10:00.000,,0.06587028430776899,0,
2017-11-17 15:25:00.000,,0.0648236798758697,0,
2017-11-17 21:15:00.000,,0.0631565142734817,0,
2017-11-18 02:40:00.000,,0.06274591782620909,0,
2017-11-18 08:35:00.000,,0.06142363467448317,0,
2017-11-18 14:45:00.000,,0.06003880231667254,0,
2017-11-18 20:05:00.000,,0.05887013302547037,0,
2017-11-19 01:55:00.000,,0.05740998097297445,0,
2017-11-19 08:00:00.000,,0.056128197598696576,0,
2017-11-19 13:35:00.000,,0.05479872062295825,0,
2017-11-19 19:35:00.000,,0.053933595382286495,0,
2017-11-19 23:40:00.000,,0.052822269536733475,0,
2017-11-20 10:55:00.000,,0.050852048847976894,0,
2017-11-20 16:10:00.000,,0.05057100382329752,0,
2017-11-20 21:05:00.000,,0.04942938600044976,0,
2017-11-21 02:30:00.000,,0.04829075295956291,0,
2017-11-21 05:00:00.000,,0.047617252113367224,0,
2017-11-21 08:30:00.000,,0.04657942551519005,0,
2017-11-21 13:40:00.000,,0.04554340789049828,0,
2017-11-21 19:00:00.000,,0.04456122144196387,0,
2017-11-22 02:00:00.000,,0.0439504391148362,0,
2017-11-22 07:55:00.000,,0.043492730296755155,0,
2017-11-22 12:20:00.000,,0.04258818468627091,0,
2017-11-22 18:20:00.000,,0.04214748811886809,0,
2017-11-23 01:25:00.000,,0.04155833827535353,0,
2017-11-23 07:15:00.000,,0.04066594368978504,0,
2017-11-23 11:35:00.000,,0.040568390555146785,0,
2017-11-23 15:30:00.000,,0.039954404450341464,0,
2017-11-24 03:00:00.000,,0.038674467124694294,0,
2017-11-24 08:10:00.000,,0.0378534454182936,0,
2017-11-24 10:40:00.000,,0.037381138022875016,0,
2017-11-24 20:05:00.000,,0.03584694190710238,0,
2017-11-25 03:20:00.000,,0.03508486905620159,0,
2017-11-25 08:05:00.000,,0.034791280898884364,0,
2017-11-25 12:25:00.000,,0.034593795503279366,0,
2017-11-25 16:15:00.000,,0.03475166891689598,0,
2017-11-26 02:40:00.000,,0.035300190196532605,0,
2017-11-26 07:20:00.000,,0.03807655927820835,0,
2017-11-26 12:20:00.000,-0.07300368012150171,0.0383299149625303,0,-1.0
2017-11-26 16:30:00.000,,0.038897224994670465,0,
2017-11-26 21:10:00.000,-0.07008235086484305,0.038658170767417836,0,-1.0
2017-11-27 01:15:00.000,,0.04228781385940749,0,
2017-11-27 05:10:00.000,-0.022611441074693817,0.04324366376669086,0,-1.0
2017-11-27 16:15:00.000,,0.04256103645281719,0,
2017-11-27 20:10:00.000,,0.04169829628104558,0,
2017-11-28 01:05:00.000,,0.04159367563083894,0,
2017-11-28 05:05:00.000,,0.04079560987099417,0,
2017-11-28 08:35:00.000,,0.04005593672486588,0,
2017-11-28 11:45:00.000,,0.039270997854298245,0,
2017-11-28 14:35:00.000,,0.03846886993093264,0,
2017-11-28 17:40:00.000,,0.037709959784705156,0,
2017-11-29 01:30:00.000,,0.03620987996385496,0,
2017-11-29 04:50:00.000,,0.03644270221316652,0,
2017-11-29 05:55:00.000,,0.035854294950253614,0,
2017-11-29 07:35:00.000,,0.03527626976445208,0,
2017-11-29 10:20:00.000,,0.036530409280219514,0,
2017-11-29 12:25:00.000,,0.03755629020866492,0,
2017-11-29 14:40:00.000,,0.04076560339914787,0,
2017-11-29 15:25:00.000,,0.04067202735466424,0,
2017-11-29 16:05:00.000,,0.040918014874334024,0,
2017-11-29 17:10:00.000,,0.040554221319752094,0,
2017-11-29 18:30:00.000,,0.03978094898669438,0,
2017-11-29 19:20:00.000,,0.04134944311307962,0,
2017-11-29 19:45:00.000,,0.04905675426746507,0,
2017-11-29 20:15:00.000,,0.0487532106833101,0,
2017-11-29 20:55:00.000,,0.05251775078208477,0,
2017-11-29 21:50:00.000,,0.05207115545221624,0,
2017-11-29 22:45:00.000,,0.05188125054262443,0,
2017-11-29 23:50:00.000,,0.05281249544879269,0,
2017-11-30 01:05:00.000,,0.052013527994297565,0,
2017-11-30 02:30:00.000,,0.05099181193959239,0,
2017-11-30 04:25:00.000,,0.05015491753379902,0,
2017-11-30 06:15:00.000,,0.049625861856179045,0,
2017-11-30 07:45:00.000,,0.05003299528541257,0,
2017-11-30 11:55:00.000,,0.05526070760182189,0,
2017-11-30 13:50:00.000,,0.06608180421840937,0,
2017-11-30 15:00:00.000,0.08809903440594069,0.07311950434265022,1,1.0
2017-11-30 16:40:00.000,,0.07871705103021148,0,
2017-11-30 19:20:00.000,,0.07803672630169642,0,
2017-11-30 22:10:00.000,,0.0764953220533543,0,
2017-12-01 00:50:00.000,,0.07506853752898095,0,
2017-12-01 07:30:00.000,,0.0732533965913556,0,
2017-12-01 10:30:00.000,,0.07180387344815618,0,
2017-12-01 12:55:00.000,,0.07138446147202857,0,
2017-12-01 14:25:00.000,,0.07854107646700734,0,
2017-12-01 16:20:00.000,-0.04168366173145399,0.08058303945042451,0,-1.0
2017-12-01 19:40:00.000,,0.08072952257815796,0,
2017-12-01 22:50:00.000,,0.08130837720756971,0,
2017-12-02 01:40:00.000,,0.08374362912461651,0,
2017-12-02 04:15:00.000,-0.0298371974010897,0.08394479954847195,0,-1.0
2017-12-02 07:15:00.000,,0.08451995993191179,0,
2017-12-02 10:05:00.000,,0.0878252325292453,0,
2017-12-02 12:40:00.000,,0.08756282622823265,0,
2017-12-02 15:30:00.000,,0.08588786236431287,0,
2017-12-02 20:45:00.000,,0.08418272761374265,0,
2017-12-03 01:15:00.000,,0.08275691507227258,0,
2017-12-03 06:00:00.000,,0.08111434193316874,0,
2017-12-03 12:05:00.000,,0.07797534895002135,0,
2017-12-03 14:30:00.000,,0.07650182832130713,0,
2017-12-03 17:25:00.000,,0.07562314889787004,0,
2017-12-03 20:35:00.000,,0.07412355086521888,0,
2017-12-03 22:00:00.000,,0.07333145791035783,0,
2017-12-03 23:50:00.000,,0.07191377576377482,0,
2017-12-04 02:35:00.000,,0.07049074210260674,0,
2017-12-04 07:00:00.000,,0.06909087829887596,0,
2017-12-04 11:50:00.000,,0.06809130389619943,0,
2017-12-04 15:00:00.000,,0.06748983762773658,0,
2017-12-04 17:15:00.000,,0.06698446357424452,0,
2017-12-04 20:30:00.000,,0.06651964009454067,0,
2017-12-04 23:20:00.000,,0.06572152619945301,0,
2017-12-05 04:35:00.000,,0.06316077500388122,0,
2017-12-05 07:10:00.000,,0.061976879348355475,0,
2017-12-05 09:55:00.000,,0.06076751690083196,0,
2017-12-05 12:45:00.000,,0.05990999509740267,0,
2017-12-05 15:35:00.000,,0.05873563977044416,0,
2017-12-05 17:40:00.000,,0.05758315219835964,0,
2017-12-05 23:05:00.000,,0.05532844630462563,0,
2017-12-06 01:25:00.000,,0.05423219710978778,0,
2017-12-06 04:15:00.000,,0.05359073358028542,0,
2017-12-06 06:20:00.000,,0.05357317619384318,0,
2017-12-06 08:20:00.000,-0.1093577908307235,0.05322600676077935,0,-1.0
2017-12-06 10:30:00.000,,0.053616511709066735,0,
2017-12-06 12:15:00.000,-0.09868583065481573,0.05333073465779561,0,-1.0
2017-12-06 14:15:00.000,,0.05326637848469801,0,
2017-12-06 16:00:00.000,,0.0522105876481549,0,
2017-12-06 18:15:00.000,,0.051640476913491086,0,
2017-12-06 20:35:00.000,,0.05245699674996923,0,
2017-12-06 22:30:00.000,,0.05555593563963079,0,
2017-12-07 00:05:00.000,-0.11892437354067709,0.05936706947136038,0,-1.0
2017-12-07 01:30:00.000,-0.11736588439124229,0.06370299656148791,0,-1.0
2017-12-07 02:35:00.000,-0.12503862679654654,0.06523607967222235,0,-1.0
2017-12-07 04:05:00.000,,0.06687741316379457,0,
2017-12-07 06:40:00.000,,0.06700969509207012,0,
2017-12-07 08:45:00.000,,0.06822267913583102,0,
2017-12-07 10:35:00.000,,0.06850681515213482,0,
2017-12-07 11:55:00.000,,0.06715084054342241,0,
2017-12-07 13:35:00.000,,0.06787716535997936,0,
2017-12-07 15:10:00.000,,0.0695705350389167,0,
2017-12-07 16:15:00.000,,0.07756320199769769,0,
2017-12-07 17:00:00.000,,0.07935514736123023,0,
2017-12-07 18:20:00.000,,0.08174652159324858,0,
2017-12-07 19:50:00.000,,0.08236851205103363,0,
2017-12-07 22:15:00.000,,0.08383818169811315,0,
2017-12-07 23:55:00.000,,0.08561325351297039,0,
2017-12-08 01:25:00.000,,0.08640908805338986,0,
2017-12-08 02:30:00.000,,0.08548834661669297,0,
2017-12-08 03:00:00.000,,0.08530464490461868,0,
2017-12-08 03:45:00.000,,0.08460466645811031,0,
2017-12-08 04:50:00.000,,0.08300298679202597,0,
2017-12-08 05:15:00.000,,0.08170228717818663,0,
2017-12-08 05:45:00.000,,0.08008727014576536,0,
2017-12-08 06:20:00.000,,0.07853045457446595,0,
2017-12-08 06:45:00.000,,0.07697532432193072,0,
2017-12-08 07:05:00.000,,0.07545927593852322,0,
2017-12-08 07:30:00.000,,0.07396696255095483,0,
2017-12-08 08:05:00.000,,0.07255589140723531,0,
2017-12-08 08:35:00.000,,0.07114000228029305,0,
2017-12-08 09:05:00.000,,0.07061164312190253,0,
2017-12-08 09:45:00.000,,0.07152634106087032,0,
2017-12-08 10:40:00.000,,0.07270456260133601,0,
2017-12-08 11:15:00.000,,0.07585623056748517,0,
2017-12-08 11:45:00.000,,0.07669642923726228,0,
2017-12-08 12:40:00.000,,0.07528623135839373,0,
2017-12-08 13:25:00.000,,0.07423757143422836,0,
2017-12-08 13:55:00.000,,0.07437742964409572,0,
2017-12-08 14:25:00.000,,0.07368353374258428,0,
2017-12-08 14:50:00.000,,0.07241526850910354,0,
2017-12-08 15:20:00.000,,0.07261349439487359,0,
2017-12-08 15:55:00.000,,0.07311049590179933,0,
2017-12-08 16:35:00.000,,0.07464292719219612,0,
2017-12-08 17:05:00.000,,0.07397249736030084,0,
2017-12-08 17:45:00.000,,0.07364257635381086,0,
2017-12-08 18:25:00.000,,0.07586205544104342,0,
2017-12-08 19:05:00.000,,0.07622551741391707,0,
2017-12-08 20:55:00.000,,0.07566963049760891,0,
2017-12-08 21:35:00.000,,0.07462290307708086,0,
2017-12-08 22:20:00.000,,0.07465483765367426,0,
2017-12-08 23:25:00.000,,0.07473043795113714,0,
2017-12-09 00:05:00.000,,0.07563393909059947,0,
2017-12-09 01:50:00.000,,0.07873071167960886,0,
2017-12-09 04:20:00.000,,0.07997014813901397,0,
2017-12-09 04:50:00.000,,0.08074153368374934,0,
2017-12-09 05:40:00.000,,0.07934732855980625,0,
2017-12-09 06:50:00.000,,0.07935107357585891,0,
2017-12-09 07:45:00.000,,0.07902778785183218,0,
2017-12-09 08:35:00.000,,0.07836772392838971,0,
2017-12-09 09:35:00.000,,0.07787783611579153,0,
2017-12-09 10:40:00.000,,0.0771473826845531,0,
2017-12-09 11:15:00.000,-0.07516986035497453,0.07622480142018,0,1.0
2017-12-09 12:10:00.000,,0.07474601773313251,0,
2017-12-09 13:00:00.000,,0.07366453536218893,0,
2017-12-09 14:15:00.000,,0.07250778637540965,0,
2017-12-09 15:15:00.000,,0.07323409218490837,0,
2017-12-09 16:30:00.000,,0.0746800191950372,0,
2017-12-09 17:10:00.000,0.0947372262773718,0.07624269795696988,1,1.0
2017-12-09 17:55:00.000,0.09293199219336468,0.07827510018794104,1,1.0
2017-12-09 18:30:00.000,0.08241195150115366,0.07776844702316506,1,1.0
2017-12-09 20:20:00.000,,0.07806355504335727,0,
2017-12-09 21:00:00.000,,0.07681560929161055,0,
2017-12-09 22:10:00.000,,0.0764352680768865,0,
2017-12-09 23:00:00.000,,0.07579963987998511,0,
2017-12-10 00:20:00.000,,0.0775197139863537,0,
2017-12-10 01:20:00.000,,0.0804233283683986,0,
2017-12-10 02:15:00.000,,0.08065566747271519,0,
2017-12-10 03:10:00.000,,0.08265216937808328,0,
2017-12-10 03:55:00.000,,0.08640060927312848,0,
2017-12-10 04:30:00.000,0.11192000000000091,0.09034055910457878,1,1.0
2017-12-10 05:25:00.000,0.11304330679998142,0.09018314107223954,1,1.0
2017-12-10 06:00:00.000,,0.08901812499365447,0,
2017-12-10 07:10:00.000,,0.08676703586515012,0,
2017-12-10 08:00:00.000,,0.08614141591101093,0,
2017-12-10 09:45:00.000,,0.08378664532354721,0,
2017-12-10 10:35:00.000,,0.0821277489842874,0,
2017-12-10 11:40:00.000,,0.08053302746709166,0,
2017-12-10 12:30:00.000,,0.07921181688405204,0,
2017-12-10 13:15:00.000,,0.07775495749888367,0,
2017-12-10 13:55:00.000,,0.0773249045562195,0,
2017-12-10 14:35:00.000,,0.07735094387174693,0,
2017-12-10 15:15:00.000,-0.06481172839506166,0.07767118176926636,0,-1.0
2017-12-10 15:50:00.000,,0.07890335875630974,0,
2017-12-10 16:30:00.000,,0.08045600343026563,0,
2017-12-10 17:25:00.000,,0.08461610595933805,0,
2017-12-10 18:55:00.000,,0.09107127445872017,0,
2017-12-10 19:45:00.000,,0.09341659119564359,0,
2017-12-10 20:40:00.000,,0.09397806640208656,0,
2017-12-10 21:30:00.000,,0.09274587609055245,0,
2017-12-10 22:20:00.000,,0.09146090090440831,0,
2017-12-10 23:05:00.000,,0.08997638800049222,0,
2017-12-10 23:45:00.000,,0.08897218340546917,0,
2017-12-11 01:25:00.000,,0.09429402030992191,0,
2017-12-11 02:00:00.000,,0.0995265534426036,0,
2017-12-11 02:50:00.000,,0.10254657777051573,0,
2017-12-11 03:35:00.000,,0.1117615866760801,0,
2017-12-11 04:05:00.000,0.005435752409292505,0.12158657673611035,0,-1.0
2017-12-11 04:55:00.000,,0.12885662780364435,0,
2017-12-11 05:45:00.000,,0.13118062410551837,0,
2017-12-11 06:20:00.000,,0.1325275304664257,0,
2017-12-11 08:10:00.000,,0.13524018500671528,0,
2017-12-11 08:50:00.000,,0.13620368815683678,0,
2017-12-11 09:50:00.000,,0.13583816155482056,0,
2017-12-11 11:00:00.000,,0.1345273752669077,0,
2017-12-11 12:00:00.000,,0.13383135172972055,0,
2017-12-11 12:55:00.000,,0.13314334978122985,0,
2017-12-11 13:55:00.000,,0.1311438243417948,0,
2017-12-11 16:10:00.000,,0.12608767686216496,0,
2017-12-11 17:15:00.000,,0.12383192510714662,0,
2017-12-11 18:10:00.000,,0.1214224195529577,0,
2017-12-11 19:55:00.000,,0.11903916417828478,0,
2017-12-11 20:40:00.000,,0.11677699834066163,0,
2017-12-11 22:55:00.000,,0.11322723633751684,0,
2017-12-11 23:35:00.000,,0.11111098202723661,0,
2017-12-12 00:35:00.000,,0.10891416693590772,0,
2017-12-12 01:55:00.000,,0.10685339816784735,0,
2017-12-12 02:50:00.000,,0.10551971101480084,0,
2017-12-12 03:55:00.000,,0.10593932770668463,0,
2017-12-12 06:05:00.000,,0.10387525735603602,0,
2017-12-12 07:20:00.000,,0.10296057144246283,0,
2017-12-12 08:25:00.000,,0.10186792173280822,0,
2017-12-12 09:35:00.000,,0.1004214620901768,0,
2017-12-12 10:30:00.000,,0.09914449919507527,0,
2017-12-12 12:55:00.000,,0.09699576319749455,0,
2017-12-12 13:45:00.000,,0.09554015581530076,0,
2017-12-12 14:35:00.000,,0.09422097499678259,0,
2017-12-12 15:30:00.000,,0.09346878450030957,0,
2017-12-12 16:40:00.000,,0.09285562996035787,0,
2017-12-12 18:05:00.000,,0.09150088933494205,0,
2017-12-12 19:15:00.000,,0.09017982064347957,0,
2017-12-12 23:35:00.000,,0.08981105452372615,0,
2017-12-13 01:45:00.000,,0.0888415206010004,0,
2017-12-13 02:50:00.000,,0.09258031225254666,0,
2017-12-13 03:40:00.000,0.02291681307749016,0.0927549730699721,0,1.0
2017-12-13 04:35:00.000,,0.09183969331143152,0,
2017-12-13 05:25:00.000,,0.09034477089611281,0,
2017-12-13 06:30:00.000,,0.08920380487808154,0,
2017-12-13 07:35:00.000,,0.08795872957643798,0,
2017-12-13 09:05:00.000,,0.0871862840147339,0,
2017-12-13 10:10:00.000,,0.08663479811991566,0,
2017-12-13 10:55:00.000,,0.0859758037605543,0,
2017-12-13 11:50:00.000,,0.08502465121403283,0,
2017-12-13 12:45:00.000,,0.08361607535135539,0,
2017-12-13 15:10:00.000,,0.07965196709873285,0,
2017-12-13 16:25:00.000,,0.07819954175264819,0,
